,Turn,Speaker,Text,True,Pred
1640,1,0,"Well, can you tell me if there are any problems with the car?",Source Derogation-Contesting,Self Assertion-Empowerment
1641,1,1,"No problems, I did recently replace the fuel pump and the rotary sensor, as well as the brakes and rotors",Not-a-strategy,Self Assertion-Empowerment
1642,2,0,"Well, then I'm interested. I'd like to pay $2750.",Hesitance-Hesitance,Self Assertion-Empowerment
1643,2,1,"I could possibly work something out, but I don't think I can come down that low.  The tires are almost brand new too so you won't need to replace those for a while.  Will you be paying in cash?",Counter Argumentation-Contesting,Self Assertion-Empowerment
1644,3,0,"Yes, I don't have any problem paying in cash.",Not-a-strategy,Self Assertion-Empowerment
1645,3,1,"Ok great, I could let you have the car for $4000 cash",Personal Choice-Empowerment,Self Assertion-Empowerment
1646,4,0,"Well, I'd be willing to come up a little bit, I could see coming up to $3200.",Hesitance-Hesitance,Self Assertion-Empowerment
1647,4,1,$3500 is the lowest I can go if you can come get her today,Self Assertion-Empowerment,Self Assertion-Empowerment
1648,5,0,"Okay, I can come by today, and I'll come up to $3500.",Not-a-strategy,Self Assertion-Empowerment
1649,5,1,sounds like a deal!,Not-a-strategy,Self Assertion-Empowerment
1650,6,0,"Okay, I'll come by tonight to get it, and also to pick up the car :)",Not-a-strategy,Self Assertion-Empowerment
1651,6,1,great thank you!,Not-a-strategy,Self Assertion-Empowerment
1652,0,0,Hi there. Is this unit available?,Not-a-strategy,Self Assertion-Empowerment
1653,0,1,HI!  How are you?  Yes it still is available.,Not-a-strategy,Self Assertion-Empowerment
1654,1,0,Yes I am. Can you tell me if pets are allowed?,Information Inquiry-Contesting,Self Assertion-Empowerment
1655,1,1,Yes cats and dogs are allowed.  We only allow smaller dogs under 35lbs full grown.,Not-a-strategy,Self Assertion-Empowerment
1656,2,0,That's fine. How about smoking? is it smoke free area or ?,Information Inquiry-Contesting,Self Assertion-Empowerment
1657,2,1,Yes it is!,Not-a-strategy,Self Assertion-Empowerment
1658,3,0,That's good. So are you willing to accept $2428 for it?,Hesitance-Hesitance,Self Assertion-Empowerment
1659,3,1,I could do 2600.,Hesitance-Hesitance,Self Assertion-Empowerment
1660,4,0,how about 2500?,Hesitance-Hesitance,Self Assertion-Empowerment
1661,4,1,How about 2580,Hesitance-Hesitance,Self Assertion-Empowerment
1662,5,0,okay I will take it cause its exactly what I am looking for. THank you,Not-a-strategy,Self Assertion-Empowerment
1663,5,1,ok great,Not-a-strategy,Self Assertion-Empowerment
1664,0,0,"Hi, how are you? I am interested in the listing for the bike.",Not-a-strategy,Self Assertion-Empowerment
1665,0,1,What can I tell you about it?  The bike has served me well.  It is a fabulous bike.,Not-a-strategy,Self Assertion-Empowerment
1666,1,0,Any issues with it?,Source Derogation-Contesting,Self Assertion-Empowerment
1667,1,1,"No.  It is in great condition and has never given me any trouble.  In fact, I have upgraded a few parts just to make it better.",Not-a-strategy,Self Assertion-Empowerment
1668,2,0,What type of parts were upgraded?,Information Inquiry-Contesting,Self Assertion-Empowerment
1669,2,1,"All the shifting mechanisms, tires, brakes and pedals.",Not-a-strategy,Self Assertion-Empowerment
1670,3,0,"That is great! I would like to make an offer, Would you accept $489.",Hesitance-Hesitance,Self Assertion-Empowerment
1671,3,1,"Considering all the upgrades, that's a bit low for me.  I can do $589 and feel good about it.",Counter Argumentation-Contesting,Self Assertion-Empowerment
1672,4,0,I could do $589 if you could deliver.,Personal Choice-Empowerment,Self Assertion-Empowerment
1673,4,1,No problem.  I  can even get it to you today.  $589 it is!,Not-a-strategy,Self Assertion-Empowerment
1674,0,1,Hello. Thanks for viewing the listing,Not-a-strategy,Self Assertion-Empowerment
1675,0,0,"Hello, your bike caught my attention the moment I glanced at it. It's actually exactly what I've been looking for for weeks now. Can you tell me a little more about it?",Not-a-strategy,Self Assertion-Empowerment
1676,1,1,It's as great bike that goes pretty fast! It's in excellent condition and will last you a very long time.,Not-a-strategy,Self Assertion-Empowerment
1677,1,0,"Okay, very nice. I see your asking $999 for it but I was wondering if you would let it go for $699? I'm on a strict budget at the moment.",Not-a-strategy,Self Assertion-Empowerment
1678,2,1,I'm sorry but I can't go that low. Would $825 work for you?,Not-a-strategy,Self Assertion-Empowerment
1679,2,0,Does it comes with a battery charger?,Not-a-strategy,Self Assertion-Empowerment
1680,3,1,Yes it does and the batter holds a charge.,Not-a-strategy,Self Assertion-Empowerment
1681,3,0,If I come out today and pay cash will you accept $780?,Not-a-strategy,Self Assertion-Empowerment
1682,4,1,$785 and we have a deal.,Not-a-strategy,Self Assertion-Empowerment
1683,4,0,You drive a hard bargain but you have a deal. Sold! Just email a place to meet you and I will come and pick it up.,Not-a-strategy,Self Assertion-Empowerment
1684,5,1,Great. Thanks!,Not-a-strategy,Self Assertion-Empowerment
1685,0,0,"Hi, I really like this bike. Is it in good condition?",Not-a-strategy,Self Assertion-Empowerment
1686,0,1,"Yes, I rode it a couple of times and no damage or wear.",Not-a-strategy,Self Assertion-Empowerment
1687,1,0,Great. I want to come by and take a look at it. Can I come by around noon tomorrow?,Not-a-strategy,Self Assertion-Empowerment
1688,1,1,"Yes, I will be available.",Not-a-strategy,Self Assertion-Empowerment
1689,2,0,Can I get you to lower the price to 2500?,Not-a-strategy,Self Assertion-Empowerment
1690,2,1,"Could we do $3,000 and I will come to you.",Not-a-strategy,Self Assertion-Empowerment
1691,3,0,"That could work. How bout I come to you and you knock off only 2000 more, so 2800?",Not-a-strategy,Self Assertion-Empowerment
1692,3,1,Deal.,Not-a-strategy,Self Assertion-Empowerment
1693,4,0,Thank you very much,Not-a-strategy,Self Assertion-Empowerment
1694,4,1,You are welcome.,Not-a-strategy,Self Assertion-Empowerment
1695,0,0,"hello, is the bike in running condition? I understand it sat for a while have you taken it out to make sure the motor hasn't depreciated?",Not-a-strategy,Self Assertion-Empowerment
1696,0,1,the motor works fine all that is missing is the rear brake cable which is a quick fix.,Not-a-strategy,Self Assertion-Empowerment
1697,1,0,I have found a complete piece selling online foe $198 brand new is there any way you can come down on the price?,Not-a-strategy,Self Assertion-Empowerment
1698,1,1,the lowest I'm willing to go is $210 and you can pick it up today.,Not-a-strategy,Self Assertion-Empowerment
1699,2,0,I was thinking more of $150 shipped and if I come pick it up somewhere around $110-$120,Not-a-strategy,Self Assertion-Empowerment
1700,2,1,"I have a couple of offers made already, I'm not trying to lose any money.",Not-a-strategy,Self Assertion-Empowerment
1701,3,0,I can match your highest offer If its anywhere under $160 that's all I have to spend on the bike since it is used and sat for a while.,Not-a-strategy,Self Assertion-Empowerment
1702,3,1,I can do 190,Not-a-strategy,Self Assertion-Empowerment
1703,4,0,Would it be possible for you include any additional accessories for 190?... since that is very close to brand new market value,Not-a-strategy,Self Assertion-Empowerment
1704,4,1,I don't have any additional accessories to add in. How about 190 including shipping?,Not-a-strategy,Self Assertion-Empowerment
1705,5,0,Can you meet me in the middle lets say $175,Not-a-strategy,Self Assertion-Empowerment
1706,5,1,Okay I can do that.,Not-a-strategy,Self Assertion-Empowerment
1707,0,0,"hi, I am interested in your phone. i have a few questions",Not-a-strategy,Self Assertion-Empowerment
1708,0,1,Are you willing to purchase today,Not-a-strategy,Self Assertion-Empowerment
1709,1,0,Does is have any flaws.scrathes? cracked screen?,Not-a-strategy,Self Assertion-Empowerment
1710,1,1,"No, it is brand new",Not-a-strategy,Self Assertion-Empowerment
1711,2,0,"okay great. I am willing to purchse today but, the price is a bit high for my budget. Would you go any lower?",Not-a-strategy,Self Assertion-Empowerment
1712,2,1,The lowest I could go is $310. I purchased it for way more,Not-a-strategy,Self Assertion-Empowerment
1713,3,0,well thats not much of a discount. do you have anything else to offer with it? car charger? case?,Not-a-strategy,Self Assertion-Empowerment
1714,3,1,"Yes it is a full kit, fresh out of the box",Not-a-strategy,Self Assertion-Empowerment
1715,4,0,okay awesome! With the extra accessories I can do 310. We will meet tomorrow? morning or afternoon?,Not-a-strategy,Self Assertion-Empowerment
1716,4,1,That is fine. Great deal,Not-a-strategy,Self Assertion-Empowerment
1717,0,0,"Hello, I am interested in the one bedroom appt you have listed.",Not-a-strategy,Self Assertion-Empowerment
1718,0,1,You will love it. It has central air and assigned off street parking. the kitchen is large with lots of counterspace.,Not-a-strategy,Self Assertion-Empowerment
1719,1,0,"Great, I love a nice kitchen. Is it furnished by chance?",Not-a-strategy,Self Assertion-Empowerment
1720,1,1,It is not furnished.,Not-a-strategy,Self Assertion-Empowerment
1721,2,0,"Okay, is there a on site washer/dryer or will I need to locate a laundromat ?",Not-a-strategy,Self Assertion-Empowerment
1722,2,1,There is coin laundry in each building,Not-a-strategy,Self Assertion-Empowerment
1723,3,0,"Awesome. I love all the perks of where it is located. However, I can not afford $1975. Could you lower it to 1500?",Not-a-strategy,Self Assertion-Empowerment
1724,3,1,I could lower it to $1700,Not-a-strategy,Self Assertion-Empowerment
1725,4,0,"Okay, That is fine. I will be by tomorrow to fill out paperwork. Thank you.",Not-a-strategy,Self Assertion-Empowerment
1726,4,1,great,Not-a-strategy,Self Assertion-Empowerment
1727,0,1,Good morning!,Not-a-strategy,Self Assertion-Empowerment
1728,0,0,Good morning I an wondering about the receiver.,Not-a-strategy,Self Assertion-Empowerment
1729,1,1,What would you like to know?,Not-a-strategy,Self Assertion-Empowerment
1730,1,0,are the speakers in good condition. No buzzing or crackling.,Not-a-strategy,Self Assertion-Empowerment
1731,2,1,These speakers sound great! Clear and crisp quality.,Not-a-strategy,Self Assertion-Empowerment
1732,2,0,Are all the connectors and wire included?,Not-a-strategy,Self Assertion-Empowerment
1733,3,1,"Yes, all cables are included - along with a remote, for ease of use from your favorite chair!",Not-a-strategy,Self Assertion-Empowerment
1734,3,0,Sounds nice. Would you come down on the price a bit. I was thinking more like 25$.,Not-a-strategy,Self Assertion-Empowerment
1735,4,1,It's a great sound system. I was really hoping to get around $50 for the whole set.,Not-a-strategy,Self Assertion-Empowerment
1736,4,0,I couldn't really go above 35 for it.,Not-a-strategy,Self Assertion-Empowerment
1737,5,1,Do you live here in town?,Not-a-strategy,Self Assertion-Empowerment
1738,5,0,"Yes , I am nearby.",Not-a-strategy,Self Assertion-Empowerment
1739,6,1,"I could do $40 and deliver it for you, since you're nearby.",Not-a-strategy,Self Assertion-Empowerment
1740,6,0,"That seems fair, if you will help me set it up too.",Not-a-strategy,Self Assertion-Empowerment
1741,7,1,Sure! That'll be no problem,Not-a-strategy,Self Assertion-Empowerment
1742,7,0,very good 40$,Not-a-strategy,Self Assertion-Empowerment
1743,0,0,Hi I am interesting in buying your Casella Lighting. Would you be willing to lower the price a small amount?,Not-a-strategy,Self Assertion-Empowerment
1744,0,1,The price is pretty much firm but we could possibly trade. I'm looking for a Honda Generator. You have one?,Not-a-strategy,Self Assertion-Empowerment
1745,1,0,Unfortunately I do not. How about if I agree to pick up the lights in my truck you agree to lower the price to $900. I could be there today cash in hand.,Not-a-strategy,Self Assertion-Empowerment
1746,1,1,I only have one and am asking $675. If you want to pay me $900 I'll take it!,Not-a-strategy,Self Assertion-Empowerment
1747,2,0,I apologize I mis typed that I meant to offer $600.,Not-a-strategy,Self Assertion-Empowerment
1748,2,1,haha I kind of thought so. Do you have anything else you could trade?,Not-a-strategy,Self Assertion-Empowerment
1749,3,0,"No, I'm not looking to trade anything just interested in purchasing the lights.",Not-a-strategy,Self Assertion-Empowerment
1750,3,1,If you pick it up today and pay cash I'll accept $625. Fair?,Not-a-strategy,Self Assertion-Empowerment
1751,4,0,"Yes, that's fair. Thank you.",Not-a-strategy,Self Assertion-Empowerment
1752,4,1,Great! We have a deal then.,Not-a-strategy,Self Assertion-Empowerment
1753,0,1,Hello!,Not-a-strategy,Self Assertion-Empowerment
1754,0,0,Hi how are you doing today?,Not-a-strategy,Self Assertion-Empowerment
1755,1,1,I'm doing fantastic! Are you interested in this amazing Clock?,Not-a-strategy,Self Assertion-Empowerment
1756,1,0,"Yes I am very interested, where did you come across this one?",Not-a-strategy,Self Assertion-Empowerment
1757,2,1,It was a graduation present from a quirky uncle. It is really nice and I'd keep it but I have no room for it and since I'm moving I really need to find it a new home.,Not-a-strategy,Self Assertion-Empowerment
1758,2,0,"That's so cool I never heard of any clock like this. I was hoping you would be able to come down on the price a little bit though, maybe I could trade you an item to make it more fair?",Not-a-strategy,Self Assertion-Empowerment
