,Turn,Text,True,Pred,Don_true,Don_pred
1855,0,Great!  I'm asking $4500 for it!,0,4,1,0.35947370529174805
1856,0,"Okay, No issues with it?",1,1,1,0.34722307324409485
1857,0,Nope !  It's brand new!  You will love it!,0,0,1,0.34445157647132874
1858,0,"Great, Could we pick it up today?",6,5,1,0.7552997469902039
1859,0,Yes can you come this evening around 5-7?  Would that work?,0,0,1,0.6182186007499695
1860,0,"Yes, I have $4100 in cash. Would you be willing to take that amount for it?",6,4,1,0.8344454169273376
1861,0,The lowest I can go is 4200?  Can you do that?,3,3,1,0.8343912959098816
1862,0,"Yes, We can pull some more and pay that",0,6,1,0.5001495480537415
1863,0,Ok great!  So I can expect you this evening then?,0,0,1,0.8173621892929077
1864,0,"Yes, we will be there. Thank you so much",0,0,1,0.8601586818695068
1865,0,Hello I am interested in this calculator. Is this old?,1,1,1,0.6026561260223389
1866,0,"It is used, gently, it is in great condition.",0,0,1,0.4129902720451355
1867,0,What color is it?,5,5,1,0.3573264181613922
1868,0,It is navy blue.,0,0,1,0.7898419499397278
1869,0,and what's the brand?,5,5,1,0.44765859842300415
1870,0,Casio,0,0,1,0.8018182516098022
1871,0,okay great. I wanna get it but can you come down a bit on the price? is $7 acceptable?,4,4,1,0.8583608865737915
1872,0,I could do $9?,4,4,1,0.7815813422203064
1873,0,okay works for me then! Can you please meet me somewhere so I can pick it up from you or can you deliver it to me?,0,6,1,0.8558196425437927
1874,0,I will meet you at the mall if that is ok?,0,0,1,0.8648051023483276
1875,0,great then we got a deal!,0,0,1,0.8658471703529358
1876,0,Hello. How are you?,0,0,0,0.711398184299469
1877,0,"Good, how are you?",0,0,0,0.6894630193710327
1878,0,I am great and thank you for asking.,0,0,0,0.6497412323951721
1879,0,I am interested in the 3 piece sofa set you have for sale. What is the lowest price you will take for it?,5,0,0,0.7438625693321228
1880,0,The sofa is in excellent condition it has never been set on it was just there for decoration. I would accept $1200.,2,0,0,0.7613805532455444
1881,0,Will you deliver the set?,6,5,0,0.44075241684913635
1882,0,Yes I can deliver the set. When do you want me to bring it?,0,0,0,0.8071960210800171
1883,0,$1200 is a little beyond my budget. Would you be willing to go to $900?,7,7,0,0.45207422971725464
1884,0,$975 and the set is yours.,4,4,0,0.716425895690918
1885,0,$910?,4,4,0,0.7563602328300476
1886,0,We can do the $910.,0,0,0,0.8519687652587891
1887,0,Perfect-Thank you!,0,0,0,0.851923942565918
1888,0,Your welcome.,0,0,0,0.8641393780708313
1889,0,"If I pick up the set myself, will you go to $909?",6,6,0,0.6519688367843628
1890,0,"Hi, I just saw the listing near emeryville and I want to verify that its still available",0,0,1,0.7307750582695007
1891,0,Yes its still available and its listed  for a prize of $2700,0,0,1,0.8493271470069885
1892,0,"That's too high for that market though, I'd like to make an offer of $1347 please. I'm trying to stay in my budget",7,4,1,0.8638786673545837
1893,0,That way too low! I can do 2200 and add the the utilities to the offer.,6,6,1,0.46602633595466614
1894,0,how much are the utilities per month?,5,5,1,0.3695949614048004
1895,0,"about $200/$250, you wont find a better offer in the area.",2,0,1,0.3474225401878357
1896,0,A unit next door is available for 2000 per month though. why is this one so high?,2,1,1,0.7937046885490417
1897,0,"Its higher because it has a better interior design, your welcome to visit both units but you will see theres a big difference between them.",2,2,1,0.8572045564651489
1898,0,I'm sure there is. I'll take you up on the 2200 as long as you honor the utility agreement too. deal?,6,6,1,0.864802360534668
1899,0,"Ok, great so we have a deal then!",0,0,1,0.8658534288406372
1900,0,hello I am interested in your car for sale. does it have a clean carfax report?,0,5,0,0.2689414322376251
1901,0,It does have a clean carfax report. It did have a minor fender bender once but has been repaired. It runs and looks like new.,0,0,0,0.37893640995025635
1902,0,ok great how many miles does it have?,0,5,0,0.3495396077632904
1903,0,It only has about 10K on it and gets great gas mileage too.,0,0,0,0.3662317395210266
1904,0,"yes i saw that, 40 mpg. does it have a good stereo?",0,5,0,0.34665659070014954
1905,0,Yes it sounds great.,0,0,0,0.7847193479537964
1906,0,"nice. would you be willing to lower the price a little, say to 5400, since it was in a fender bender?",0,2,0,0.4463867247104645
1907,0,"I think that is fair, you got a deal.",0,0,0,0.36537668108940125
1908,0,great thanks!,0,0,0,0.41926708817481995
1909,0,Great place to live. Are you interested?,0,0,0,0.5737308859825134
1910,0,Yes. Is it close to any stores or restaurants?,0,5,0,0.8276857733726501
1911,0,Yes it is. Convenient in location.,0,0,0,0.7225000262260437
1912,0,I have $1891 that i can have at your door right now.,0,0,0,0.734340250492096
1913,0,Do you have pets or children and are you a smoker?,0,5,0,0.7899269461631775
1914,0,"No pets, no children, and I do not smoke.",0,0,0,0.7148668169975281
1915,0,1950 a month and you got yourself a deal.,0,4,0,0.5184140801429749
1916,0,Can we meet right now?,0,0,0,0.6452335715293884
1917,0,Yes.,0,0,0,0.6985070109367371
1918,0,We have a deal than. I am on my way.,0,0,0,0.6958645582199097
1919,0,Hi I am interested in your phones are they still available?,0,0,1,0.6427938342094421
1920,0,"Yes, we have 10 available.",0,0,1,0.552341103553772
1921,0,So is it $50 for all 10 of them then?,0,4,1,0.8204771280288696
1922,0,"Yes it is, and they are all in great condition.",0,0,1,0.4576559364795685
1923,0,"ok well I am a little strapped for cash right now, just opened my own business and got ripped off on some phones I ordered. Would you be willing to take $20?",0,7,1,0.36764416098594666
1924,0,Oh that is unfortunate. Do you think you could go to $35?,0,4,1,0.35473886132240295
1925,0,"Well that is still a little high, I could maybe do $25 and come get them right away.",0,6,1,0.45919594168663025
1926,0,Can we do $30?,0,4,1,0.38243356347084045
1927,0,Yes I can do $30 thank you.,0,0,1,0.6482159495353699
1928,0,Thanks,0,0,1,0.8386228084564209
1929,0,Hello.,0,0,0,0.691766619682312
1930,0,Hello. Why are you selling this?,0,1,0,0.43056678771972656
1931,0,"A friend bought it for me, but it doesn't fit the rest of my furniture. Plus, I like my old one so I'm getting rid of this one.",0,0,0,0.3738046884536743
1932,0,How long have you had this?,0,5,0,0.35491567850112915
1933,0,"Not long, about a week. I put it together, decided it didn't fit, and put it right back in the box.",0,0,0,0.397819459438324
1934,0,"Okay. So, in your opinion, there is no damage?",0,1,0,0.3549865782260895
1935,0,"Nope, none. It might have gotten some dust on it but that's it.",0,0,0,0.39724716544151306
1936,0,"Okay. After you disassembled the unit, did any pieces go missing or are they all still there?",0,1,0,0.3564484417438507
1937,0,Everything is still there. For all intents and purposes this is brand new.,0,0,0,0.39103004336357117
1938,0,"It is a nice unit and seems you took care of it. I'll tell you what, I will come and physically pick up the unit from you saving you gas and delivery; but, you knock down the price to $120. I will pay cash.",0,6,0,0.3588692247867584
1939,0,I think I can make that work. Saves me from having to do any driving. Thanks!,0,0,0,0.3978699743747711
1940,0,HI!,0,0,1,0.7084216475486755
1941,0,HI! How are you? I'm interested in the 1 bedroom you have available.,0,0,1,0.5599663853645325
1942,0,Thank you. It is beautiful and close to shopping centers and restaurant.,0,0,1,0.5231261253356934
1943,0,Are there a lot of kids in the complex or is it more older people?,0,5,1,0.5139289498329163
1944,0,It is more for older people. Quiet and serene,0,0,1,0.511631190776825
1945,0,Oh great! Is the pool an extra fee?,0,5,1,0.3802800476551056
1946,0,Nope. Everything is included.,0,0,1,0.7957245707511902
1947,0,Wonderful! Would you take $1203 for it?,0,4,1,0.4697757959365845
1948,0,"I am afraid that will be too low. The average 1 BR in this area will be $1600. nd with us, everything is included so you don't have to worry paying extra for amenities and parking spot",0,2,1,0.3704667091369629
1949,0,Ok would you be willing to do $1550?,0,4,1,0.36835193634033203
1950,0,How about $1600 and all of us can be happy?,0,4,1,0.4752591848373413
1951,0,Ok sounds great!,0,0,1,0.8137266635894775
1952,0,Thank you!,0,0,1,0.859801173210144
1953,0,Hi! I see you are interested in my tablet.,0,0,1,0.26894205808639526
1954,0,Yes I am. It looks like a nice tablet. How old is it?,0,5,1,0.32504749298095703
1955,0,Only around a year old. They haven't even came out with a new model yet.,0,0,1,0.37613481283187866
1956,0,Does it come with a warranty?,0,5,1,0.3489036560058594
1957,0,It has about 3 months left on the original warranty. The battery life on it is excellent. Well worth the $200 asking price.,0,0,1,0.35555845499038696
1958,0,Did a child play with it?,0,5,1,0.34424397349357605
1959,0,No. I am retired and have no grandchildren. It was mainly used to look up recipes on pinterest.,0,0,1,0.3898572623729706
1960,0,"May I ask, why are you selling it?",0,1,1,0.3521149158477783
1961,0,"My eyes just can't handle the screen. I had to get one of those laptop things. Amazing how far technology has advanced. I paid $325 originally, so I think this is a fair price.",0,0,1,0.35969480872154236
1962,0,I can get a new one for close to the same price you're asking. Will you take $90?,0,4,1,0.3452645242214203
1963,0,"Oh my, no. I have had a few people offer me $175 and I turned them down. I have an extra case and some new screen protectors, even an extra charging cord. It really is a good deal.",0,4,1,0.3420102894306183
1964,0,"If you can ship it to me and include those accessories, I can go to $125 paid immediately.",0,6,1,0.7326412200927734
1965,0,"I can ship to you but not for less than $150. Shipping is awful expensive and the extra packaging it would require. And then you would want it insured. And I don't drive, so cab fees. So much extra.",0,2,1,0.8496787548065186
1966,0,Well then $150 seems reasonable. I can manage that.,0,0,1,0.8578457236289978
1967,0,Ok. I guess so.,0,0,1,0.8649804592132568
1968,0,"Okay then it's a deal -- $150 shipped with accessories,",0,0,1,0.8657884001731873
1969,0,Hello there,0,0,1,0.2707655727863312
1970,0,HI! How are you?,0,0,1,0.6288814544677734
1971,0,"I am great, you?",0,0,1,0.8090011477470398
1972,0,I'm great! Are you intested in my Nomad?,0,0,1,0.45468947291374207
1973,0,"Yes, I believe my son would enjoy it.",0,0,1,0.36910638213157654
1974,0,Great! I'm asking $4500 for it!,0,4,1,0.35947370529174805
1975,0,"Okay, No issues with it?",0,1,1,0.34722307324409485
1976,0,Nope ! It's brand new! You will love it!,0,0,1,0.34445157647132874
1977,0,"Great, Could we pick it up today?",0,5,1,0.7552997469902039
1978,0,Yes can you come this evening around 5-7? Would that work?,0,0,1,0.6182186007499695
1979,0,"Yes, I have $4100 in cash. Would you be willing to take that amount for it?",0,4,1,0.8344454169273376
1980,0,The lowest I can go is 4200? Can you do that?,0,3,1,0.8343912959098816
1981,0,"Yes, We can pull some more and pay that",0,6,1,0.5001495480537415
1982,0,Ok great! So I can expect you this evening then?,0,0,1,0.8173621892929077
1983,0,"Yes, we will be there. Thank you so much",0,0,1,0.8601586818695068
1984,0,Hello I am interested in this calculator. Is this old?,0,1,1,0.6026561260223389
1985,0,"It is used, gently, it is in great condition.",0,0,1,0.4129902720451355
1986,0,What color is it?,0,5,1,0.3573264181613922
1987,0,It is navy blue.,0,0,1,0.7898419499397278
1988,0,and what's the brand?,0,5,1,0.44765859842300415
1989,0,Casio,0,0,1,0.8018182516098022
1990,0,okay great. I wanna get it but can you come down a bit on the price? is $7 acceptable?,0,4,1,0.8583608865737915
1991,0,I could do $9?,0,4,1,0.7815813422203064
1992,0,okay works for me then! Can you please meet me somewhere so I can pick it up from you or can you deliver it to me?,0,6,1,0.8558196425437927
1993,0,I will meet you at the mall if that is ok?,0,0,1,0.8648051023483276
1994,0,great then we got a deal!,0,0,1,0.8658471703529358
1995,0,Hello. How are you?,0,0,0,0.711398184299469
1996,0,"Good, how are you?",0,0,0,0.6894630193710327
1997,0,I am great and thank you for asking.,0,0,0,0.6497412323951721
1998,0,I am interested in the 3 piece sofa set you have for sale. What is the lowest price you will take for it?,0,0,0,0.7438625693321228
1999,0,The sofa is in excellent condition it has never been set on it was just there for decoration. I would accept $1200.,0,0,0,0.7613805532455444
2000,0,Will you deliver the set?,0,5,0,0.44075241684913635
2001,0,Yes I can deliver the set. When do you want me to bring it?,0,0,0,0.8071960210800171
2002,0,$1200 is a little beyond my budget. Would you be willing to go to $900?,0,7,0,0.45207422971725464
2003,0,$975 and the set is yours.,0,4,0,0.716425895690918
2004,0,$910?,0,4,0,0.7563602328300476
2005,0,We can do the $910.,0,0,0,0.8519687652587891
2006,0,Perfect-Thank you!,0,0,0,0.851923942565918
2007,0,Your welcome.,0,0,0,0.8641393780708313
2008,0,"If I pick up the set myself, will you go to $909?",0,6,0,0.6519688367843628
2009,0,"Hi, I just saw the listing near emeryville and I want to verify that its still available",0,0,1,0.7307750582695007
