,Turn,Speaker,Text,True,Pred,Don_true,Don_pred
1587,3,1,I could lower it to $1700,Hesitance-Hesitance,Hesitance-Hesitance,1,0.48312947154045105
1588,4,0,"Okay, That is fine. I will be by tomorrow to fill out paperwork. Thank you.",Not-a-strategy,Not-a-strategy,1,0.37655705213546753
1589,4,1,great,Not-a-strategy,Not-a-strategy,1,0.7507426738739014
1590,0,1,Good morning!,Not-a-strategy,Not-a-strategy,1,0.2869061827659607
1591,0,0,Good morning I an wondering about the receiver.,Not-a-strategy,Not-a-strategy,1,0.5605042576789856
1592,1,1,What would you like to know?,Not-a-strategy,Not-a-strategy,1,0.6264008283615112
1593,1,0,are the speakers in good condition. No buzzing or crackling.,Source Derogation-Contesting,Source Derogation-Contesting,1,0.6416892409324646
1594,2,1,These speakers sound great! Clear and crisp quality.,Not-a-strategy,Not-a-strategy,1,0.6451967358589172
1595,2,0,Are all the connectors and wire included?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.6459992527961731
1596,3,1,"Yes, all cables are included - along with a remote, for ease of use from your favorite chair!",Not-a-strategy,Not-a-strategy,1,0.6461827754974365
1597,3,0,Sounds  nice. Would you come down on the price a bit. I was thinking more like 25$.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.413581907749176
1598,4,1,It's a great sound system. I was really hoping to get around $50 for the whole set.,Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.3770269453525543
1599,4,0,I couldn't really go above 35 for it.,Self Assertion-Empowerment,Hesitance-Hesitance,1,0.7316468358039856
1600,5,1,Do you live here in town?,Information Inquiry-Contesting,Not-a-strategy,1,0.5009840130805969
1601,5,0,"Yes , I am nearby.",Not-a-strategy,Not-a-strategy,1,0.6998386979103088
1602,6,1,"I could do $40 and deliver it for you, since you're nearby.",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.4489269554615021
1603,6,0,"That seems fair, if you will help me set it up too.",Not-a-strategy,Personal Choice-Empowerment,1,0.6267155408859253
1604,7,1,Sure! That'll be no problem,Not-a-strategy,Not-a-strategy,1,0.7874464988708496
1605,7,0,very good 40$,Not-a-strategy,Not-a-strategy,1,0.8188384175300598
1606,0,0,Hi I am interesting in buying your Casella Lighting. Would you be willing to lower the price a small amount?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.2693282961845398
1607,0,1,The price is pretty much firm but we could possibly trade.  I'm looking for a Honda Generator.  You have one?,Personal Choice-Empowerment,Hesitance-Hesitance,1,0.32539433240890503
1608,1,0,Unfortunately I do not. How about if I agree to pick up the lights in my truck you agree to lower the price to $900. I could be there today cash in hand.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.3546314835548401
1609,1,1,I only have one and am asking $675.  If you want to pay me $900 I'll take it!,Not-a-strategy,Hesitance-Hesitance,1,0.3626764118671417
1610,2,0,I apologize I mis typed that I meant to offer $600.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3535768389701843
1611,2,1,haha  I kind of thought so.  Do you have anything else you could trade?,Personal Choice-Empowerment,Not-a-strategy,1,0.3646688759326935
1612,3,0,"No, I'm not looking to trade anything just interested in purchasing the lights.",Personal Choice-Empowerment,Not-a-strategy,1,0.5819684863090515
1613,3,1,If you pick it up today and pay cash I'll accept $625.  Fair?,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.42504000663757324
1614,4,0,"Yes, that's fair. Thank you.",Not-a-strategy,Not-a-strategy,1,0.772618293762207
1615,4,1,Great!  We have a deal then.,Not-a-strategy,Not-a-strategy,1,0.790561318397522
1616,0,1,Hello!,Not-a-strategy,Not-a-strategy,1,0.2928462326526642
1617,0,0,Hi how are you doing today?,Not-a-strategy,Not-a-strategy,1,0.336901992559433
1618,1,1,I'm doing fantastic! Are you interested in this amazing Clock?,Not-a-strategy,Not-a-strategy,1,0.3448304235935211
1619,1,0,"Yes I am very interested, where did you come across this one?",Not-a-strategy,Information Inquiry-Contesting,1,0.5212980508804321
1620,2,1,It was a graduation present from a quirky uncle. It is really nice and I'd keep it but I have no room for it and since I'm moving I really need to find it a new home.,Not-a-strategy,Not-a-strategy,1,0.3831777274608612
1621,2,0,"That's so cool I never heard of any clock like this.  I was hoping you would be able to come down on the price a little bit though, maybe I could trade you an item to make it more fair?",Personal Choice-Empowerment,Hesitance-Hesitance,1,0.3507364094257355
1622,3,1,I can't really take any trades but I am VERY flexible on the price.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.3436088562011719
1623,3,0,"Oh sweet well I was hoping to pay more like 375 to suit my budget but I'm sure that's very low for you, would you make me your best offer?",Hesitance-Hesitance,Self Pity-Empowement,1,0.3417404294013977
1624,4,1,$500 is the lowest I can accept at this time.,Self Assertion-Empowerment,Self Assertion-Empowerment,1,0.5205268859863281
1625,4,0,Okay I can do that!,Not-a-strategy,Not-a-strategy,1,0.49514085054397583
1626,5,1,Awesome! Thanks!,Not-a-strategy,Not-a-strategy,1,0.5403392314910889
1627,0,1,Hello how are you doing today?,Not-a-strategy,Not-a-strategy,0,0.269038587808609
1628,0,0,"I'm good, thak you. I was wondering how many bathrooms this unit has.",Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.37358489632606506
1629,1,1,The unit has 2 bedrooms and 2 bathrooms,Not-a-strategy,Not-a-strategy,0,0.34843605756759644
1630,1,0,"Ok, great! Is there a pet deposit if i have a cat?",Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.7926797270774841
1631,2,1,Yes there will be a a deposit for pet,Not-a-strategy,Not-a-strategy,0,0.44847699999809265
1632,2,0,How much is the pet deposit?,Information Inquiry-Contesting,Information Inquiry-Contesting,0,0.3656257092952728
1633,3,1,"It is 1979 per month, will this work for you?",Not-a-strategy,Not-a-strategy,0,0.4040260314941406
1634,3,0,"No, i am on fixed income and can only afford $1750/ month. Is there any way you can work with that?",Self Pity-Empowement,Self Pity-Empowement,0,0.35537853837013245
1635,4,1,"Yes that will probably work if you are able to come in this week I will be able to hold a spot for you, is that possible/",Personal Choice-Empowerment,Personal Choice-Empowerment,0,0.39400020241737366
1636,4,0,Yes! I'll be there today!,Not-a-strategy,Not-a-strategy,0,0.3961312174797058
1637,5,1,Great!,Not-a-strategy,Not-a-strategy,0,0.5364474654197693
1638,0,0,"Hello, yes, I'm interested in the car in the listing?",Not-a-strategy,Not-a-strategy,1,0.2689829468727112
1639,0,1,"Hello great!  Yes she is a beautiful car, kept in very good condition and priced to sell quickly!",Not-a-strategy,Not-a-strategy,1,0.32648879289627075
1640,1,0,"Well, can you tell me if there are any problems with the car?",Source Derogation-Contesting,Source Derogation-Contesting,1,0.3592163324356079
1641,1,1,"No problems, I did recently replace the fuel pump and the rotary sensor, as well as the brakes and rotors",Not-a-strategy,Not-a-strategy,1,0.34564700722694397
1642,2,0,"Well, then I'm interested. I'd like to pay $2750.",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3420568108558655
1643,2,1,"I could possibly work something out, but I don't think I can come down that low.  The tires are almost brand new too so you won't need to replace those for a while.  Will you be paying in cash?",Counter Argumentation-Contesting,Counter Argumentation-Contesting,1,0.7688091993331909
1644,3,0,"Yes, I don't have any problem paying in cash.",Not-a-strategy,Not-a-strategy,1,0.4432985782623291
1645,3,1,"Ok great, I could let you have the car for $4000 cash",Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.4073945879936218
1646,4,0,"Well, I'd be willing to come up a little bit, I could see coming up to $3200.",Hesitance-Hesitance,Hesitance-Hesitance,1,0.36651328206062317
1647,4,1,$3500 is the lowest I can go if you can come get her today,Self Assertion-Empowerment,Personal Choice-Empowerment,1,0.4222690761089325
1648,5,0,"Okay, I can come by today, and I'll come up to $3500.",Not-a-strategy,Not-a-strategy,1,0.40045928955078125
1649,5,1,sounds like a deal!,Not-a-strategy,Not-a-strategy,1,0.779026448726654
1650,6,0,"Okay, I'll come by tonight to get it, and also to pick up the car :)",Not-a-strategy,Not-a-strategy,1,0.5414854288101196
1651,6,1,great thank you!,Not-a-strategy,Not-a-strategy,1,0.736308217048645
1652,0,0,Hi there. Is this unit available?,Not-a-strategy,Not-a-strategy,1,0.6459835767745972
1653,0,1,HI!  How are you?  Yes it still is available.,Not-a-strategy,Not-a-strategy,1,0.41614311933517456
1654,1,0,Yes I am. Can you tell me if pets are allowed?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.6874324679374695
1655,1,1,Yes cats and dogs are allowed.  We only allow smaller dogs under 35lbs full grown.,Not-a-strategy,Not-a-strategy,1,0.43155616521835327
1656,2,0,That's fine. How about smoking? is it smoke free area or ?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.6907346844673157
1657,2,1,Yes it is!,Not-a-strategy,Not-a-strategy,1,0.45252862572669983
1658,3,0,That's good. So are you willing to accept $2428 for it?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.37177374958992004
1659,3,1,I could do 2600.,Hesitance-Hesitance,Hesitance-Hesitance,1,0.6778205633163452
1660,4,0,how about 2500?,Hesitance-Hesitance,Hesitance-Hesitance,1,0.5035858750343323
1661,4,1,How about 2580,Hesitance-Hesitance,Hesitance-Hesitance,1,0.5594857931137085
1662,5,0,okay I will take it cause its exactly what I am looking for. THank you,Not-a-strategy,Not-a-strategy,1,0.42027920484542847
1663,5,1,ok great,Not-a-strategy,Not-a-strategy,1,0.38876262307167053
1664,0,0,"Hi, how are you? I am interested in the listing for the bike.",Not-a-strategy,Not-a-strategy,1,0.28049230575561523
1665,0,1,What can I tell you about it?  The bike has served me well.  It is a fabulous bike.,Not-a-strategy,Not-a-strategy,1,0.3472054898738861
1666,1,0,Any issues with it?,Source Derogation-Contesting,Source Derogation-Contesting,1,0.37176844477653503
1667,1,1,"No.  It is in great condition and has never given me any trouble.  In fact, I have upgraded a few parts just to make it better.",Not-a-strategy,Not-a-strategy,1,0.3483486473560333
1668,2,0,What type of parts were upgraded?,Information Inquiry-Contesting,Information Inquiry-Contesting,1,0.3720354735851288
1669,2,1,"All the shifting mechanisms, tires, brakes and pedals.",Not-a-strategy,Not-a-strategy,1,0.34975045919418335
1670,3,0,"That is great! I would like to make an offer, Would you accept $489.",Hesitance-Hesitance,Hesitance-Hesitance,1,0.3445618152618408
1671,3,1,"Considering all the upgrades, that's a bit low for me.  I can do $589 and feel good about it.",Counter Argumentation-Contesting,Hesitance-Hesitance,1,0.3711512088775635
1672,4,0,I could do $589 if you could deliver.,Personal Choice-Empowerment,Personal Choice-Empowerment,1,0.36802780628204346
1673,4,1,No problem.  I  can even get it to you today.  $589 it is!,Not-a-strategy,Not-a-strategy,1,0.4964562952518463
1674,0,1,Hello. Thanks for viewing the listing,Not-a-strategy,Not-a-strategy,0,0.3006475567817688
1675,0,0,"Hello, your bike caught my attention the moment I glanced at it. It's actually exactly what I've been looking for for weeks now. Can you tell me a little more about it?",Not-a-strategy,Information Inquiry-Contesting,0,0.7545290589332581
1676,1,1,It's as great bike that goes pretty fast! It's in excellent condition and will last you a very long time.,Not-a-strategy,Not-a-strategy,0,0.44135594367980957
1677,1,0,"Okay, very nice. I see your asking $999 for it but I was wondering if you would let it go for $699? I'm on a strict budget at the moment.",Not-a-strategy,Self Pity-Empowement,0,0.8041174411773682
1678,2,1,I'm sorry but I can't go that low. Would $825 work for you?,Not-a-strategy,Hesitance-Hesitance,0,0.453190416097641
1679,2,0,Does it comes with a battery charger?,Not-a-strategy,Information Inquiry-Contesting,0,0.7816755771636963
1680,3,1,Yes it does and the batter holds a charge.,Not-a-strategy,Not-a-strategy,0,0.8522741198539734
1681,3,0,If I come out today and pay cash will you accept $780?,Not-a-strategy,Personal Choice-Empowerment,0,0.6067283749580383
1682,4,1,$785 and we have a deal.,Not-a-strategy,Self Assertion-Empowerment,0,0.8067447543144226
1683,4,0,You drive a hard bargain but you have a deal. Sold! Just email a place to meet you and I will come and pick it up.,Not-a-strategy,Not-a-strategy,0,0.5072281956672668
1684,5,1,Great. Thanks!,Not-a-strategy,Not-a-strategy,0,0.6893826723098755
1685,0,0,"Hi, I really like this bike. Is it in good condition?",Not-a-strategy,Source Derogation-Contesting,0,0.27037179470062256
1686,0,1,"Yes, I rode it a couple of times and no damage or wear.",Not-a-strategy,Not-a-strategy,0,0.3308671712875366
1687,1,0,Great. I want to come by and take a look at it. Can I come by around noon tomorrow?,Not-a-strategy,Not-a-strategy,0,0.3529813289642334
1688,1,1,"Yes, I will be available.",Not-a-strategy,Not-a-strategy,0,0.34726443886756897
1689,2,0,Can I get you to lower the price to 2500?,Not-a-strategy,Hesitance-Hesitance,0,0.3449355661869049
1690,2,1,"Could we do $3,000 and I will come to you.",Not-a-strategy,Personal Choice-Empowerment,0,0.3487471044063568
1691,3,0,"That could work. How bout I come to you and you knock off only 2000 more, so 2800?",Not-a-strategy,Personal Choice-Empowerment,0,0.34951621294021606
1692,3,1,Deal.,Not-a-strategy,Not-a-strategy,0,0.34667637944221497
1693,4,0,Thank you very much,Not-a-strategy,Not-a-strategy,0,0.4205564856529236
1694,4,1,You are welcome.,Not-a-strategy,Not-a-strategy,0,0.4449441134929657
1695,0,0,"hello, is the bike in running condition? I understand it sat for a while have you taken it out to make sure the motor hasn't depreciated?",Not-a-strategy,Source Derogation-Contesting,1,0.6685769557952881
1696,0,1,the motor works fine all that is missing is the rear brake cable which is a quick fix.,Not-a-strategy,Not-a-strategy,1,0.7974338531494141
1697,1,0,I have found a complete piece selling online foe $198 brand new is there any way you can come down on the price?,Not-a-strategy,Hesitance-Hesitance,1,0.4545796811580658
1698,1,1,the lowest I'm willing to go is $210 and you can pick it up today.,Not-a-strategy,Personal Choice-Empowerment,1,0.43497925996780396
1699,2,0,I was thinking more of $150 shipped and if I come pick it up somewhere around $110-$120,Not-a-strategy,Personal Choice-Empowerment,1,0.3671093285083771
